gene_name,identifier,variant_category
TAS2R20,P59543,0
TAS2R30,P59541,0
TAS2R31,P59538,0
TAS2R31,P59538,0
TAS2R31,P59538,0
TAS2R31,P59538,0
TAS2R31,P59538,0
TAS2R31,P59538,0
TAS2R38,P59533,0
TAS2R38,P59533,0
TAS2R38,P59533,0
TAS2R39,P59534,0
TAS2R39,P59534,0
TAS2R4,Q9NYW5,0
TAS2R4,Q9NYW5,0
TAS2R4,Q9NYW5,0
TAS2R4,Q9NYW5,0
TAS2R4,Q9NYW5,0
TAS2R4,Q9NYW5,0
TAS2R4,Q9NYW5,0
TAS2R40,P59535,0
TAS2R40,P59535,0
TAS2R41,P59536,0
TAS2R42,Q7RTR8,0
TAS2R42,Q7RTR8,0
TAS2R42,Q7RTR8,0
TAS2R42,Q7RTR8,0
TAS2R42,Q7RTR8,0
TAS2R42,Q7RTR8,0
TAS2R46,P59540,0
TAS2R5,Q9NYW4,0
TAS2R5,Q9NYW4,0
TAS2R5,Q9NYW4,0
TAS2R5,Q9NYW4,0
TAS2R5,Q9NYW4,0
TAS2R5,Q9NYW4,0
TAS2R50,P59544,0
TAS2R7,Q9NYW3,0
TAS2R7,Q9NYW3,0
TAS2R7,Q9NYW3,0
TAS2R8,Q9NYW2,0
TAS2R9,Q9NYW1,0
TAS2R9,Q9NYW1,0
TAS2R9,Q9NYW1,0
TASOR,Q9UK61,0
TASOR,Q9UK61,0
TASOR,Q9UK61,0
TASOR,Q9UK61,0
TASOR,Q9UK61,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASOR2,Q5VWN6,0
TASP1,Q9H6P5,1
TAT,P17735,1
TAT,P17735,0
TATDN2,Q93075,0
TATDN2,Q93075,0
TATDN2,Q93075,0
TAX1BP1,Q86VP1,0
TAX1BP1,Q86VP1,2
TAX1BP1,Q86VP1,0
TAX1BP3,O14907,2
TBATA,Q96M53,0
TBC1D1,Q86TI0,0
TBC1D1,Q86TI0,0
TBC1D1,Q86TI0,0
TBC1D1,Q86TI0,0
TBC1D1,Q86TI0,0
TBC1D1,Q86TI0,0
TBC1D10A,Q9BXI6,0
TBC1D13,Q9NVG8,0
TBC1D14,Q9P2M4,0
TBC1D14,Q9P2M4,0
TBC1D16,Q8TBP0,0
TBC1D17,Q9HA65,0
TBC1D17,Q9HA65,0
TBC1D19,Q8N5T2,0
TBC1D19,Q8N5T2,0
TBC1D2,Q9BYX2,0
TBC1D2,Q9BYX2,0
TBC1D2,Q9BYX2,0
TBC1D20,Q96BZ9,0
TBC1D21,Q8IYX1,0
TBC1D23,Q9NUY8,2
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,0
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,2
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,2
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,1
TBC1D24,Q9ULP9,2
TBC1D25,Q3MII6,0
TBC1D26,Q86UD7,0
TBC1D26,Q86UD7,0
TBC1D3,Q8IZP1,0
TBC1D30,Q9Y2I9,0
TBC1D30,Q9Y2I9,0
TBC1D30,Q9Y2I9,0
TBC1D30,Q9Y2I9,0
TBC1D31,Q96DN5,0
TBC1D31,Q96DN5,0
TBC1D31,Q96DN5,0
TBC1D32,Q96NH3,0
TBC1D32,Q96NH3,0
TBC1D32,Q96NH3,0
TBC1D32,Q96NH3,0
TBC1D4,O60343,0
TBC1D4,O60343,0
TBC1D4,O60343,0
TBC1D4,O60343,0
TBC1D4,O60343,0
TBC1D4,O60343,0
TBC1D5,Q92609,0
TBC1D7,Q9P0N9,0
TBC1D7,Q9P0N9,0
TBC1D8,O95759,0
TBC1D8,O95759,0
TBC1D8,O95759,0
TBC1D8,O95759,0
TBC1D8,O95759,0
TBC1D8B,Q0IIM8,1
TBC1D8B,Q0IIM8,1
TBC1D9,Q6ZT07,0
TBC1D9,Q6ZT07,0
TBC1D9B,Q66K14,0
TBC1D9B,Q66K14,0
TBC1D9B,Q66K14,0
TBC1D9B,Q66K14,2
TBCC,Q15814,0
TBCC,Q15814,0
TBCC,Q15814,0
TBCC,Q15814,0
TBCC,Q15814,0
TBCC,Q15814,0
TBCCD1,Q9NVR7,0
TBCD,Q9BTW9,0
TBCD,Q9BTW9,0
TBCD,Q9BTW9,0
TBCD,Q9BTW9,0
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,1
TBCD,Q9BTW9,2
TBCD,Q9BTW9,2
TBCD,Q9BTW9,1
TBCE,Q15813,0
TBCE,Q15813,0
TBCE,Q15813,0
TBCE,Q15813,1
TBCK,Q8TEA7,0
TBCK,Q8TEA7,0
TBCK,Q8TEA7,0
TBCK,Q8TEA7,0
TBCK,Q8TEA7,0
TBCK,Q8TEA7,0
TBCK,Q8TEA7,0
TBCK,Q8TEA7,2
TBCK,Q8TEA7,0
TBCK,Q8TEA7,2
TBCK,Q8TEA7,1
TBCK,Q8TEA7,1
TBK1,Q9UHD2,0
TBK1,Q9UHD2,0
TBK1,Q9UHD2,0
TBK1,Q9UHD2,0
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,0
TBK1,Q9UHD2,0
TBK1,Q9UHD2,2
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,1
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBK1,Q9UHD2,2
TBL1X,O60907,2
TBL1X,O60907,2
TBL1X,O60907,2
TBL1X,O60907,2
TBL1X,O60907,2
TBL1XR1,Q9BZK7,1
TBL1XR1,Q9BZK7,0
TBL1XR1,Q9BZK7,1
TBL1XR1,Q9BZK7,1
TBL1XR1,Q9BZK7,2
TBL1XR1,Q9BZK7,2
TBL1XR1,Q9BZK7,1
TBL1Y,Q9BQ87,2
TBL2,Q9Y4P3,0
TBL3,Q12788,0
TBL3,Q12788,0
TBL3,Q12788,0
TBPL2,Q6SJ96,0
TBR1,Q16650,0
TBR1,Q16650,1
TBR1,Q16650,2
TBR1,Q16650,1
TBR1,Q16650,1
TBR1,Q16650,2
TBR1,Q16650,1
TBR1,Q16650,1
TBR1,Q16650,2
TBR1,Q16650,2
TBRG4,Q969Z0,0
TBRG4,Q969Z0,0
TBX1,O43435,0
TBX1,O43435,1
TBX1,O43435,1
TBX1,O43435,1
TBX1,O43435,1
TBX1,O43435,2
TBX10,O75333,0
TBX10,O75333,0
TBX15,Q96SF7,0
TBX18,O95935,0
TBX18,O95935,1
TBX18,O95935,0
TBX18,O95935,1
TBX18,O95935,0
TBX19,O60806,1
TBX2,Q13207,2
TBX2,Q13207,1
TBX20,Q9UMR3,1
TBX20,Q9UMR3,1
TBX21,Q9UL17,0
TBX21,Q9UL17,0
TBX22,Q9Y458,1
TBX22,Q9Y458,1
TBX22,Q9Y458,1
TBX22,Q9Y458,1
TBX22,Q9Y458,1
TBX22,Q9Y458,1
TBX22,Q9Y458,0
TBX22,Q9Y458,2
TBX22,Q9Y458,2
TBX22,Q9Y458,2
TBX22,Q9Y458,0
TBX3,O15119,1
TBX3,O15119,1
TBX4,P57082,0
TBX4,P57082,0
TBX4,P57082,1
TBX4,P57082,1
TBX4,P57082,0
TBX4,P57082,0
TBX5,Q99593,1
TBX5,Q99593,1
TBX5,Q99593,1
TBX5,Q99593,1
TBX5,Q99593,1
TBX5,Q99593,1
TBX5,Q99593,1
TBX5,Q99593,1
TBX5,Q99593,1
TBX6,O95947,0
TBX6,O95947,0
TBX6,O95947,0
TBX6,O95947,2
TBX6,O95947,2
TBX6,O95947,2
TBXA2R,P21731,1
TBXA2R,P21731,0
TBXA2R,P21731,0
TBXA2R,P21731,0
TBXA2R,P21731,0
TBXA2R,P21731,0
TBXA2R,P21731,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,2
TBXAS1,P24557,1
TBXAS1,P24557,0
TBXAS1,P24557,1
TBXAS1,P24557,1
TBXAS1,P24557,1
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXAS1,P24557,0
TBXT,O15178,0
TBXT,O15178,0
TBXT,O15178,0
TBXT,O15178,0
TBXT,O15178,0
TBXT,O15178,0
TBXT,O15178,1
TBXT,O15178,2
TC2N,Q8N9U0,0
TC2N,Q8N9U0,0
TCAIM,Q8N3R3,0
TCAP,O15273,2
TCAP,O15273,1
TCAP,O15273,2
TCAP,O15273,0
TCAP,O15273,1
TCAP,O15273,1
TCAP,O15273,1
TCAP,O15273,0
TCEAL1,Q15170,0
TCEAL2,Q9H3H9,0
TCEAL2,Q9H3H9,0
TCEAL3,Q969E4,0
TCEANC,Q8N8B7,0
TCERG1L,Q5VWI1,0
TCERG1L,Q5VWI1,2
TCERG1L,Q5VWI1,0
TCERG1L,Q5VWI1,0
TCF12,Q99081,0
TCF12,Q99081,1
TCF12,Q99081,1
TCF12,Q99081,1
TCF19,Q9Y242,0
TCF19,Q9Y242,0
TCF19,Q9Y242,0
TCF20,Q9UGU0,0
TCF20,Q9UGU0,0
TCF20,Q9UGU0,0
TCF20,Q9UGU0,0
TCF20,Q9UGU0,0
TCF20,Q9UGU0,0
TCF20,Q9UGU0,0
TCF20,Q9UGU0,2
TCF20,Q9UGU0,2
TCF20,Q9UGU0,2
TCF20,Q9UGU0,1
TCF20,Q9UGU0,2
TCF20,Q9UGU0,2
TCF23,Q7RTU1,0
TCF23,Q7RTU1,0
TCF3,P15923,2
TCF3,P15923,0
TCF3,P15923,0
TCF3,P15923,0
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,0
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF4,P15884,1
TCF7L1,Q9HCS4,2
TCF7L1,Q9HCS4,0
TCF7L2,Q9NQB0,2
TCF7L2,Q9NQB0,0
TCFL5,Q9UL49,0
TCFL5,Q9UL49,0
TCHH,Q07283,0
TCHH,Q07283,0
TCHH,Q07283,0
TCHH,Q07283,0
TCHH,Q07283,0
TCHH,Q07283,0
TCHH,Q07283,2
TCHHL1,Q5QJ38,0
TCHP,Q9BT92,0
TCHP,Q9BT92,0
TCHP,Q9BT92,2
TCHP,Q9BT92,2
TCIM,Q9NR00,0
TCIRG1,Q13488,1
TCIRG1,Q13488,1
TCIRG1,Q13488,1
TCIRG1,Q13488,1
TCIRG1,Q13488,1
TCIRG1,Q13488,0
TCIRG1,Q13488,0
TCL1A,P56279,0
TCL1B,O95988,0
TCN1,P20061,0
TCN1,P20061,0
TCN2,P20062,0
TCN2,P20062,0
TCN2,P20062,0
TCN2,P20062,0
TCN2,P20062,0
TCN2,P20062,0
TCN2,P20062,0
TCN2,P20062,0
TCN2,P20062,0
TCN2,P20062,0
TCOF1,Q13428,1
TCOF1,Q13428,0
TCOF1,Q13428,0
TCOF1,Q13428,0
TCOF1,Q13428,0
TCOF1,Q13428,0
TCOF1,Q13428,2
TCOF1,Q13428,0
TCOF1,Q13428,0
TCOF1,Q13428,0
TCOF1,Q13428,0
TCP1,P17987,2
TCP10L,Q8TDR4,0
TCP10L,Q8TDR4,0
TCP11,Q8WWU5,0
TCP11,Q8WWU5,0
TCP11L1,Q9NUJ3,0
TCP11L1,Q9NUJ3,0
TCP11L2,Q8N4U5,0
TCP11L2,Q8N4U5,0
TCP11L2,Q8N4U5,0
TCTE1,Q5JU00,0
TCTE1,Q5JU00,0
TCTE1,Q5JU00,0
TCTN3,Q6NUS6,1
TCTN3,Q6NUS6,2
TDG,Q13569,0
TDG,Q13569,0
TDG,Q13569,0
TDG,Q13569,0
TDGF1,P13385,0
TDGF1,P13385,0
TDGF1,P13385,0
TDO2,P48775,1
TDP1,Q9NUW8,1
TDP1,Q9NUW8,0
TDP1,Q9NUW8,0
TDP1,Q9NUW8,0
TDP1,Q9NUW8,0
TDP1,Q9NUW8,0
TDP1,Q9NUW8,0
TDP1,Q9NUW8,0
TDP2,O95551,0
TDP2,O95551,0
TDP2,O95551,0
TDP2,O95551,0
TDRD1,Q9BXT4,0
TDRD1,Q9BXT4,0
TDRD10,Q5VZ19,0
TDRD10,Q5VZ19,0
TDRD5,Q8NAT2,0
TDRD5,Q8NAT2,0
TDRD5,Q8NAT2,0
TDRD5,Q8NAT2,0
TDRD6,O60522,0
TDRD6,O60522,0
TDRD6,O60522,0
TDRD6,O60522,0
TDRD7,Q8NHU6,0
TDRD7,Q8NHU6,0
TDRKH,Q9Y2W6,0
TEAD1,P28347,1
TEAD3,Q99594,0
TEAD4,Q15561,0
TEC,P42680,0
TEC,P42680,2
TECPR1,Q7Z6L1,0
TECPR1,Q7Z6L1,0
TECPR2,O15040,0
TECPR2,O15040,0
TECPR2,O15040,0
TECPR2,O15040,0
TECR,Q9NZ01,1
TECRL,Q5HYJ1,0
TECRL,Q5HYJ1,2
TECTA,O75443,0
TECTA,O75443,0
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,0
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,0
TECTA,O75443,2
TECTA,O75443,2
TECTA,O75443,2
TECTA,O75443,0
TECTA,O75443,0
TECTA,O75443,0
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TECTA,O75443,1
TEDC2,Q7L2K0,0
TEDDM1,Q5T9Z0,0
TEFM,Q96QE5,0
TEK,Q02763,1
TEK,Q02763,1
TEK,Q02763,0
TEK,Q02763,2
TEK,Q02763,0
TEK,Q02763,0
TEK,Q02763,0
TEK,Q02763,0
TEK,Q02763,0
TEK,Q02763,0
TEK,Q02763,2
TEK,Q02763,2
TEK,Q02763,0
TEK,Q02763,0
TEK,Q02763,1
TEK,Q02763,1
TEK,Q02763,1
TEK,Q02763,1
TEK,Q02763,1
TEK,Q02763,1
TEK,Q02763,1
TEK,Q02763,2
TEK,Q02763,1
TEK,Q02763,2
TEK,Q02763,2
TEK,Q02763,2
TEK,Q02763,2
TEK,Q02763,2
TEK,Q02763,2
TEKT1,Q969V4,0
TEKT1,Q969V4,0
TEKT1,Q969V4,0
TEKT2,Q9UIF3,0
TEKT2,Q9UIF3,0
TEKT3,Q9BXF9,0
TEKT3,Q9BXF9,0
TEKT3,Q9BXF9,0
TEKT3,Q9BXF9,0
TEKT4,Q8WW24,0
TEKT4,Q8WW24,0
TEKT4,Q8WW24,0
TEKT4,Q8WW24,2
TEKT4,Q8WW24,0
TEKT5,Q96M29,0
TEKT5,Q96M29,0
TEKT5,Q96M29,0
TEKT5,Q96M29,0
TEKTIP1,A6NCJ1,0
TEKTIP1,A6NCJ1,0
TELO2,Q9Y4R8,0
TELO2,Q9Y4R8,0
TELO2,Q9Y4R8,0
TELO2,Q9Y4R8,0
TELO2,Q9Y4R8,0
TELO2,Q9Y4R8,1
TELO2,Q9Y4R8,1
TELO2,Q9Y4R8,1
TELO2,Q9Y4R8,1
TELO2,Q9Y4R8,1
TENM1,Q9UKZ4,2
TENM1,Q9UKZ4,2
TENM1,Q9UKZ4,2
TENM1,Q9UKZ4,2
TENM1,Q9UKZ4,2
TENM1,Q9UKZ4,0
TENM1,Q9UKZ4,0
TENM1,Q9UKZ4,0
TENM1,Q9UKZ4,0
TENM1,Q9UKZ4,0
TENM2,Q9NT68,0
TENM2,Q9NT68,0
TENM3,Q9P273,0
TENM3,Q9P273,2
TENM3,Q9P273,2
TENM4,Q6N022,0
TENM4,Q6N022,0
TENM4,Q6N022,0
TENM4,Q6N022,1
TENM4,Q6N022,1
TENM4,Q6N022,1
TENM4,Q6N022,2
TENM4,Q6N022,2
TENM4,Q6N022,2
TENM4,Q6N022,2
TENM4,Q6N022,2
TENM4,Q6N022,2
TENM4,Q6N022,2
TENM4,Q6N022,2
TENM4,Q6N022,2
TENT4A,Q5XG87,0
TENT4A,Q5XG87,0
TENT5A,Q96IP4,0
TENT5A,Q96IP4,2
TENT5A,Q96IP4,2
TENT5C,Q5VWP2,0
TENT5D,Q8NEK8,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEP1,Q99973,0
TEPP,Q6URK8,0
TERB1,Q8NA31,2
TERB2,Q8NHR7,0
TERB2,Q8NHR7,0
TERB2,Q8NHR7,0
TERF2,Q15554,0
TERF2IP,Q9NYB0,0
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,0
TERT,O14746,1
TERT,O14746,1
TERT,O14746,0
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,0
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,2
TERT,O14746,1
TERT,O14746,0
TERT,O14746,0
TERT,O14746,2
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,1
TERT,O14746,0
TES,Q9UGI8,0
TESK1,Q15569,2
TESK1,Q15569,0
TESK2,Q96S53,2
TESMIN,Q9Y4I5,0
TESMIN,Q9Y4I5,0
TESPA1,A2RU30,0
TET1,Q8NFU7,0
TET1,Q8NFU7,0
TET1,Q8NFU7,0
TET1,Q8NFU7,0
TET1,Q8NFU7,0
TET1,Q8NFU7,2
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,0
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,2
TET2,Q6N021,1
TET3,O43151,0
TET3,O43151,2
TET3,O43151,1
TET3,O43151,1
TET3,O43151,1
TET3,O43151,1
TET3,O43151,1
TET3,O43151,1
TEX101,Q9BY14,0
TEX11,Q8IYF3,0
TEX11,Q8IYF3,0
TEX11,Q8IYF3,1
TEX11,Q8IYF3,1
TEX14,Q8IWB6,0
TEX14,Q8IWB6,2
TEX14,Q8IWB6,0
TEX14,Q8IWB6,0
TEX15,Q9BXT5,0
TEX15,Q9BXT5,0
TEX15,Q9BXT5,0
TEX15,Q9BXT5,0
TEX15,Q9BXT5,0
TEX15,Q9BXT5,0
TEX15,Q9BXT5,0
TEX2,Q8IWB9,0
TEX26,Q8N6G2,0
TEX264,Q9Y6I9,0
TEX35,Q5T0J7,0
TEX35,Q5T0J7,0
TEX35,Q5T0J7,0
TEX35,Q5T0J7,0
TEX36,Q5VZQ5,0
TEX37,Q96LM6,0
TEX38,Q6PEX7,0
TEX38,Q6PEX7,0
TEX44,Q53QW1,0
TEX44,Q53QW1,0
TEX44,Q53QW1,0
TEX44,Q53QW1,0
TEX45,Q8NA69,0
TEX45,Q8NA69,0
TEX45,Q8NA69,0
TEX45,Q8NA69,0
TEX45,Q8NA69,0
TEX47,Q8TBZ9,0
TEX47,Q8TBZ9,0
TEX47,Q8TBZ9,0
TEX47,Q8TBZ9,0
TEX47,Q8TBZ9,0
TEX55,Q96M34,0
TEX55,Q96M34,0
TEX55,Q96M34,0
TEX55,Q96M34,0
TEX55,Q96M34,0
TEX55,Q96M34,0
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,1
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,0
TF,P02787,1
TF,P02787,0
TFAM,Q00059,0
TFAM,Q00059,1
TFAP2A,P05549,1
TFAP2A,P05549,1
TFAP2A,P05549,1
TFAP2A,P05549,1
TFAP2B,Q92481,1
TFAP2B,Q92481,1
TFAP2B,Q92481,1
TFAP2B,Q92481,1
TFAP2B,Q92481,1
TFAP2B,Q92481,1
TFAP2D,Q7Z6R9,2
TFAP4,Q01664,0
TFB1M,Q8WVM0,0
TFB1M,Q8WVM0,0
TFB1M,Q8WVM0,0
TFB2M,Q9H5Q4,0
TFB2M,Q9H5Q4,0
TFB2M,Q9H5Q4,0
TFB2M,Q9H5Q4,0
TFDP1,Q14186,0
TFDP2,Q14188,0
TFDP2,Q14188,0
TFE3,P19532,0
TFE3,P19532,0
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFE3,P19532,1
TFEC,O14948,0
TFEC,O14948,0
TFEC,O14948,2
TFF1,P04155,2
TFF1,P04155,2
TFF1,P04155,2
TFF1,P04155,2
TFF1,P04155,2
TFF1,P04155,2
TFF1,P04155,0
TFF2,Q03403,0
TFG,Q92734,2
TFG,Q92734,0
TFG,Q92734,0
TFG,Q92734,1
TFG,Q92734,1
TFG,Q92734,1
TFG,Q92734,2
TFIP11,Q9UBB9,0
TFPI,P10646,0
TFPI2,P48307,0
TFPI2,P48307,0
TFR2,Q9UP52,1
TFR2,Q9UP52,0
TFR2,Q9UP52,0
TFR2,Q9UP52,0
TFR2,Q9UP52,1
TFR2,Q9UP52,0
TFR2,Q9UP52,1
TFRC,P02786,0
TFRC,P02786,0
TFRC,P02786,0
TFRC,P02786,0
TFRC,P02786,1
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,2
TG,P01266,1
TG,P01266,0
TG,P01266,0
TG,P01266,1
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,0
TG,P01266,1
TG,P01266,1
TG,P01266,1
TG,P01266,1
TG,P01266,1
TGDS,O95455,0
TGDS,O95455,1
TGDS,O95455,1
TGDS,O95455,1
TGDS,O95455,1
TGDS,O95455,1
TGFA,P01135,0
TGFB1,P01137,0
TGFB1,P01137,0
TGFB1,P01137,0
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1,P01137,1
TGFB1I1,O43294,0
TGFB2,P61812,0
TGFB2,P61812,0
TGFB2,P61812,1
TGFB2,P61812,1
TGFB2,P61812,1
TGFB2,P61812,1
TGFB3,P10600,0
TGFB3,P10600,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,0
TGFBI,Q15582,1
TGFBI,Q15582,2
TGFBI,Q15582,1
TGFBI,Q15582,0
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,2
TGFBI,Q15582,0
TGFBI,Q15582,0
TGFBI,Q15582,0
TGFBI,Q15582,0
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,0
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,1
TGFBI,Q15582,2
TGFBI,Q15582,2
TGFBI,Q15582,1
TGFBR1,P36897,1
